sender,sender_type,sender_id,timestamp,meta,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
fixation,canvas.Screen,0_13_29_0,2022-07-13T16:55:57.258Z,,,,,6,505,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,1048270,1048256.16,1047756.42,1047771,1047773,1048278,,,
stimulus,canvas.Screen,0_13_29_1,2022-07-13T16:55:58.094Z,,,,,6,811,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D82.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D82.png,,,,,,,,,true,j,keypress(j),0.485,0.485,false,1049106,1049089,1048256.16,1048278,1048278,1049108.46,,,
choice,canvas.Screen,0_13_29_2,2022-07-13T16:55:59.093Z,,,0.485,,6,997.8400000000838,timeout,,,0.515,,0.515,,,3,,,52,,,,,,,,,0.485,false,1050105,1050089.74,1049108.12,1049108,1049108.46,1050106.3,294,,
ITI,canvas.Screen,0_13_29_3,2022-07-13T16:55:59.592Z,,2562,,,6,500,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,false,1050604,1050589.74,1050089.74,1050105,1050106.3,1050606.3,,,
trial,flow.Sequence,0_13_29,2022-07-13T16:55:59.592Z,,,,,6,2816.7399999999907,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,false,1050604,1050589.74,1047756.42,1047771,1047773,1050606.3,,,
fixation,canvas.Screen,0_13_30_0,2022-07-13T16:56:00.091Z,,,,,6,687.5200000000186,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,1051103,1051088.82,1050589.74,1050604,1050606.3,1051293.82,,,
stimulus,canvas.Screen,0_13_30_1,2022-07-13T16:56:00.831Z,,,,,6,530.1799999999348,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D9.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D9.png,,,,,,,,,true,f,keypress(f),0.485,0.455,true,1051843,1051824,1051088.82,1051293,1051293.82,1051845.8,,,
choice,canvas.Screen,0_13_30_2,2022-07-13T16:56:01.842Z,,,0.455,,6,1010.6199999998789,timeout,,,0.485,,0.485,,,9,,,61,,,,,,,,,0.455,true,1052854,1052839.18,1051844.34,1051845,1051845.8,1052856.42,303,,
ITI,canvas.Screen,0_13_30_3,2022-07-13T16:56:02.341Z,,2783,,,6,499.2600000000093,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,1053353,1053338.56,1052839.18,1052854,1052856.42,1053355.68,,,
trial,flow.Sequence,0_13_30,2022-07-13T16:56:02.341Z,,,,,6,2732.2600000000093,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,1053353,1053338.56,1050589.74,1050604,1050606.3,1053355.68,,,
fixation,canvas.Screen,0_13_31_0,2022-07-13T16:56:02.843Z,,,,,4,698.3600000001024,timeout,,,0.53,,,,,,,,,,,,,,,,,0.51,false,1053855,1053839.68,1053338.56,1053353,1053355.68,1054054.04,,,
stimulus,canvas.Screen,0_13_31_1,2022-07-13T16:56:03.810Z,,,,,4,749.9599999999627,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D37.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D37.png,,,,,,,,,true,j,keypress(j),0.51,0.51,false,1054822,1054804,1053839.68,1054054,1054054.04,1054823.44,,,
choice,canvas.Screen,0_13_31_2,2022-07-13T16:56:04.806Z,,,0.51,,4,999.3800000001211,timeout,,,0.53,,0.53,,,-2,,,59,,,,,,,,,0.51,false,1055819,1055805.56,1054823.08,1054823,1054823.44,1055822.82,301,,
ITI,canvas.Screen,0_13_31_3,2022-07-13T16:56:05.308Z,,2259,,,4,499.21999999997206,timeout,,,0.53,,,,,,,,,,,,,,,,,0.51,false,1056320,1056306.3,1055805.56,1055819,1055822.82,1056322.04,,,
trial,flow.Sequence,0_13_31,2022-07-13T16:56:05.309Z,,,,,4,2950.6200000001118,completion,,,0.53,,,,,,,,,,,,,,,,,0.51,false,1056320,1056306.3,1053338.56,1053353,1053355.68,1056322.04,,,
fixation,canvas.Screen,0_13_32_0,2022-07-13T16:56:05.808Z,,,,,2,671.5999999998603,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,false,1056820,1056806.34,1056306.3,1056320,1056322.04,1056993.64,,,
stimulus,canvas.Screen,0_13_32_1,2022-07-13T16:56:06.601Z,,,,,2,600.3600000001024,response,,0.495,0.495,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D43.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D43.png,,,,,,,,,true,j,keypress(j),0.485,0.485,false,1057613,1057594,1056806.34,1056994,1056993.64,1057614.98,,,
choice,canvas.Screen,0_13_32_2,2022-07-13T16:56:07.609Z,,,0.485,,2,1007.8800000001211,timeout,,,0.495,,0.495,,,3,,,62,,,,,,,,,0.485,false,1058621,1058606.3,1057614.66,1057614,1057614.98,1058622.86,304,,
ITI,canvas.Screen,0_13_32_3,2022-07-13T16:56:08.109Z,,2105,,,2,499.95999999996275,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,false,1059121,1059105.74,1058606.3,1058621,1058622.86,1059122.82,,,
trial,flow.Sequence,0_13_32,2022-07-13T16:56:08.110Z,,,,,2,2783.6999999999534,completion,,,0.495,,,,,,,,,,,,,,,,,0.485,false,1059122,1059105.74,1056306.3,1056320,1056322.04,1059122.82,,,
fixation,canvas.Screen,0_13_33_0,2022-07-13T16:56:08.608Z,,,,,2,679.4799999999814,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,false,1059621,1059606.28,1059105.74,1059123,1059122.82,1059802.3,,,
stimulus,canvas.Screen,0_13_33_1,2022-07-13T16:56:09.366Z,,,,,2,556.6999999999534,response,,0.505,0.505,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D11.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D11.png,,,,,,,,,true,j,keypress(j),0.495,0.495,false,1060378,1060359,1059606.28,1059802,1059802.3,1060381.56,,,
choice,canvas.Screen,0_13_33_2,2022-07-13T16:56:10.375Z,,,0.495,,2,1007.9199999999255,timeout,,,0.505,,0.505,,,1,,,63,,,,,,,,,0.495,false,1061386,1061372.5,1060381.16,1060382,1060381.56,1061389.48,305,,
ITI,canvas.Screen,0_13_33_3,2022-07-13T16:56:10.875Z,,2777,,,2,499.5600000000559,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,false,1061886,1061871.86,1061372.5,1061387,1061389.48,1061889.04,,,
trial,flow.Sequence,0_13_33,2022-07-13T16:56:10.875Z,,,,,2,2749.0400000000373,completion,,,0.505,,,,,,,,,,,,,,,,,0.495,false,1061887,1061871.86,1059105.74,1059122,1059122.82,1061889.04,,,
fixation,canvas.Screen,0_13_34_0,2022-07-13T16:56:11.375Z,,,,,2,706.1999999999534,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,false,1062387,1062372.9,1061871.86,1061887,1061889.04,1062595.24,,,
stimulus,canvas.Screen,0_13_34_1,2022-07-13T16:56:12.473Z,,,,,2,870.7600000000093,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D98.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D98.png,,,,,,,,,true,j,keypress(j),0.505,0.505,false,1063486,1063466,1062372.9,1062595,1062595.24,1063487.98,,,
choice,canvas.Screen,0_13_34_2,2022-07-13T16:56:13.475Z,,,0.505,,2,1000.4799999999814,timeout,,,0.515,,0.515,,,-1,,,62,,,,,,,,,0.505,false,1064487,1064472.4,1063487.64,1063487,1063487.98,1064488.46,304,,
ITI,canvas.Screen,0_13_34_3,2022-07-13T16:56:13.975Z,,2468,,,2,500.3800000001211,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,false,1064986,1064971.78,1064472.4,1064487,1064488.46,1064988.84,,,
trial,flow.Sequence,0_13_34,2022-07-13T16:56:13.975Z,,,,,2,3082.7399999999907,completion,,,0.515,,,,,,,,,,,,,,,,,0.505,false,1064987,1064971.78,1061871.86,1061887,1061889.04,1064988.84,,,
fixation,canvas.Screen,0_13_35_0,2022-07-13T16:56:14.476Z,,,,,4,675.3999999999069,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,true,1065488,1065472.84,1064971.78,1064987,1064988.84,1065664.24,,,
stimulus,canvas.Screen,0_13_35_1,2022-07-13T16:56:15.072Z,,,,,4,400.7600000000093,response,,0.49,0.51,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D65.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D65.png,,,,,,,,,true,f,keypress(f),0.51,0.49,true,1066083,1066065,1065472.84,1065665,1065664.24,1066086.84,,,
choice,canvas.Screen,0_13_35_2,2022-07-13T16:56:16.076Z,,,0.49,,4,1002.559999999823,timeout,,,0.51,,0.51,,,2,,,64,,,,,,,,,0.49,true,1067088,1067072.96,1066086.52,1066086,1066086.84,1067089.4,306,,
ITI,canvas.Screen,0_13_35_3,2022-07-13T16:56:16.575Z,,2546,,,4,500.10000000009313,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,true,1067586,1067572.26,1067072.96,1067088,1067089.4,1067589.5,,,
trial,flow.Sequence,0_13_35,2022-07-13T16:56:16.575Z,,,,,4,2583.4199999999255,completion,,,0.51,,,,,,,,,,,,,,,,,0.49,true,1067587,1067572.26,1064971.78,1064987,1064988.84,1067589.5,,,
fixation,canvas.Screen,0_13_36_0,2022-07-13T16:56:17.075Z,,,,,6,751.4599999999627,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,1068086,1068071.88,1067572.26,1067587,1067589.5,1068340.96,,,
stimulus,canvas.Screen,0_13_36_1,2022-07-13T16:56:17.857Z,,,,,6,510.04000000003725,response,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D99.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D99.png,,,,,,,,,true,f,keypress(f),0.545,0.515,true,1068869,1068851,1068071.88,1068341,1068340.96,1068871.38,,,
choice,canvas.Screen,0_13_36_2,2022-07-13T16:56:18.859Z,,,0.515,,6,1001.3200000000652,timeout,,,0.545,,0.545,,,-3,,,61,,,,,,,,,0.515,true,1069871,1069856.14,1068871.02,1068871,1068871.38,1069872.7,303,,
ITI,canvas.Screen,0_13_36_3,2022-07-13T16:56:19.358Z,,2628,,,6,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,1070370,1070355.76,1069856.14,1069871,1069872.7,1070372.7,,,
trial,flow.Sequence,0_13_36,2022-07-13T16:56:19.359Z,,,,,6,2766.2600000000093,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,1070370,1070355.76,1067572.26,1067587,1067589.5,1070372.7,,,
fixation,canvas.Screen,0_13_37_0,2022-07-13T16:56:19.857Z,,,,,4,676.2199999999721,timeout,,,0.53,,,,,,,,,,,,,,,,,0.51,false,1070869,1070855,1070355.76,1070370,1070372.7,1071048.92,,,
stimulus,canvas.Screen,0_13_37_1,2022-07-13T16:56:20.722Z,,,,,4,665.0800000000745,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D5.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D5.png,,,,,,,,,true,f,keypress(f),0.51,0.51,false,1071733,1071714,1070855,1071049,1071048.92,1071735.94,,,
choice,canvas.Screen,0_13_37_2,2022-07-13T16:56:21.726Z,,,0.53,,4,1002.6400000001304,timeout,,,0.53,,0.51,,,-6,,,55,,,,,,,,,0.51,false,1072737,1072722.74,1071735.66,1071736,1071735.94,1072738.58,297,,
ITI,canvas.Screen,0_13_37_3,2022-07-13T16:56:22.225Z,,2269,,,4,500.7399999999907,timeout,,,0.53,,,,,,,,,,,,,,,,,0.51,false,1073236,1073222.76,1072722.74,1072737,1072738.58,1073239.32,,,
trial,flow.Sequence,0_13_37,2022-07-13T16:56:22.225Z,,,,,4,2850.060000000056,completion,,,0.53,,,,,,,,,,,,,,,,,0.51,false,1073237,1073222.76,1070355.76,1070370,1070372.7,1073239.32,,,
fixation,canvas.Screen,0_13_38_0,2022-07-13T16:56:22.725Z,,,,,2,692.6399999998976,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,true,1073737,1073722.66,1073222.76,1073237,1073239.32,1073931.96,,,
stimulus,canvas.Screen,0_13_38_1,2022-07-13T16:56:23.696Z,,,,,2,759.0400000000373,response,,0.495,0.505,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D59.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D59.png,,,,,,,,,true,f,keypress(f),0.505,0.495,true,1074708,1074691,1073722.66,1073932,1073931.96,1074709.82,,,
choice,canvas.Screen,0_13_38_2,2022-07-13T16:56:24.691Z,,,0.495,,2,995.0999999998603,timeout,,,0.505,,0.505,,,1,,,56,,,,,,,,,0.495,true,1075703,1075688.68,1074709.5,1074709,1074709.82,1075704.92,298,,
ITI,canvas.Screen,0_13_38_3,2022-07-13T16:56:25.191Z,,2259,,,2,501.0200000000186,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,true,1076203,1076189.38,1075688.68,1075703,1075704.92,1076205.94,,,
trial,flow.Sequence,0_13_38,2022-07-13T16:56:25.192Z,,,,,2,2950.059999999823,completion,,,0.505,,,,,,,,,,,,,,,,,0.495,true,1076204,1076189.38,1073222.76,1073237,1073239.32,1076205.94,,,
fixation,canvas.Screen,0_13_39_0,2022-07-13T16:56:25.690Z,,,,,4,672,timeout,,,0.49,,,,,,,,,,,,,,,,,0.47,false,1076702,1076688.98,1076189.38,1076204,1076205.94,1076877.94,,,
stimulus,canvas.Screen,0_13_39_1,2022-07-13T16:56:27.202Z,,,,,4,1317.0600000000559,response,,0.49,0.49,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D19.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D19.png,,,,,,,,,true,j,keypress(j),0.47,0.47,false,1078213,1078195,1076688.98,1076878,1076877.94,1078215.62,,,
choice,canvas.Screen,0_13_39_2,2022-07-13T16:56:28.207Z,,,0.47,,4,1006.9399999999441,timeout,,,0.49,,0.49,,,6,,,62,,,,,,,,,0.47,false,1079218,1079205.46,1078215.16,1078215,1078215.62,1079222.56,304,,
ITI,canvas.Screen,0_13_39_3,2022-07-13T16:56:28.708Z,,2744,,,4,499.39999999990687,timeout,,,0.49,,,,,,,,,,,,,,,,,0.47,false,1079720,1079705.9,1079205.46,1079219,1079222.56,1079721.96,,,
trial,flow.Sequence,0_13_39,2022-07-13T16:56:28.708Z,,,,,4,3499.9599999999627,completion,,,0.49,,,,,,,,,,,,,,,,,0.47,false,1079720,1079705.9,1076189.38,1076204,1076205.94,1079721.96,,,
fixation,canvas.Screen,0_13_40_0,2022-07-13T16:56:29.209Z,,,,,2,681.9199999999255,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,false,1080220,1080206,1079705.9,1079720,1079721.96,1080403.88,,,
stimulus,canvas.Screen,0_13_40_1,2022-07-13T16:56:32.910Z,,,,,2,3500.1200000001118,response,,0.495,0.495,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D4.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D4.png,,,,,,,,,true,f,keypress(f),0.485,0.485,false,1083922,1083904,1080206,1080404,1080403.88,1083925.16,,,
choice,canvas.Screen,0_13_40_2,2022-07-13T16:56:33.909Z,,,0.495,,2,997.3200000000652,timeout,,,0.495,,0.485,,,1,,,63,,,,,,,,,0.485,false,1084920,1084905.9,1083924.7,1083925,1083925.16,1084922.48,305,,
ITI,canvas.Screen,0_13_40_3,2022-07-13T16:56:34.408Z,,2589,,,2,499.9799999999814,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,false,1085420,1085405.18,1084905.9,1084920,1084922.48,1085422.46,,,
trial,flow.Sequence,0_13_40,2022-07-13T16:56:34.409Z,,,,,2,5683.219999999972,completion,,,0.495,,,,,,,,,,,,,,,,,0.485,false,1085420,1085405.18,1079705.9,1079720,1079721.96,1085422.46,,,
fixation,canvas.Screen,0_13_41_0,2022-07-13T16:56:34.908Z,,,,,6,677.3600000001024,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,1085920,1085905.92,1085405.18,1085420,1085422.46,1086099.82,,,
stimulus,canvas.Screen,0_13_41_1,2022-07-13T16:56:35.672Z,,,,,6,565.1799999999348,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D53.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D53.png,,,,,,,,,true,f,keypress(f),0.515,0.485,true,1086683,1086665,1085905.92,1086100,1086099.82,1086686.84,,,
choice,canvas.Screen,0_13_41_2,2022-07-13T16:56:36.675Z,,,0.485,,6,1002.2800000000279,timeout,,,0.515,,0.515,,,3,,,66,,,,,,,,,0.485,true,1087686,1087672.02,1086685.16,1086685,1086686.84,1087689.12,308,,
ITI,canvas.Screen,0_13_41_3,2022-07-13T16:56:37.175Z,,2467,,,6,499.37999999988824,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,1088185,1088171.46,1087672.02,1087686,1087689.12,1088188.5,,,
trial,flow.Sequence,0_13_41,2022-07-13T16:56:37.175Z,,,,,6,2749,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,1088185,1088171.46,1085405.18,1085420,1085422.46,1088188.5,,,
fixation,canvas.Screen,0_13_42_0,2022-07-13T16:56:37.675Z,,,,,4,678.2199999999721,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,false,1088686,1088672.54,1088171.46,1088186,1088188.5,1088866.72,,,
stimulus,canvas.Screen,0_13_42_1,2022-07-13T16:56:38.436Z,,,,,4,563.2800000000279,response,,0.51,0.51,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D94.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D94.png,,,,,,,,,true,j,keypress(j),0.49,0.49,false,1089447,1089430,1088672.54,1088867,1088866.72,1089449.16,,,
choice,canvas.Screen,0_13_42_2,2022-07-13T16:56:39.440Z,,,0.49,,4,1006.2000000001863,timeout,,,0.51,,0.51,,,2,,,68,,,,,,,,,0.49,false,1090452,1090438.1,1089448.82,1089449,1089449.16,1090455.36,310,,
ITI,canvas.Screen,0_13_42_3,2022-07-13T16:56:39.942Z,,2667,,,4,500.37999999988824,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,false,1090954,1090939.2,1090438.1,1090453,1090455.36,1090955.74,,,
trial,flow.Sequence,0_13_42,2022-07-13T16:56:39.942Z,,,,,4,2750.6999999999534,completion,,,0.51,,,,,,,,,,,,,,,,,0.49,false,1090954,1090939.2,1088171.46,1088186,1088188.5,1090955.74,,,
fixation,canvas.Screen,0_13_43_0,2022-07-13T16:56:40.441Z,,,,,6,507.3200000000652,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,1091453,1091439.18,1090939.2,1090954,1090955.74,1091463.06,,,
stimulus,canvas.Screen,0_13_43_1,2022-07-13T16:56:41.439Z,,,,,6,969.9399999999441,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D71.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D71.png,,,,,,,,,true,f,keypress(f),0.485,0.455,true,1092451,1092433,1091439.18,1091463,1091463.06,1092454.02,,,
choice,canvas.Screen,0_13_43_2,2022-07-13T16:56:42.442Z,,,0.455,,6,1000.8799999998882,timeout,,,0.485,,0.485,,,9,,,77,,,,,,,,,0.455,true,1093453,1093438.4,1092453.68,1092454,1092454.02,1093454.9,319,,
ITI,canvas.Screen,0_13_43_3,2022-07-13T16:56:42.941Z,,2720,,,6,500.80000000004657,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,1093953,1093938.52,1093438.4,1093453,1093454.9,1093955.7,,,
trial,flow.Sequence,0_13_43,2022-07-13T16:56:42.941Z,,,,,6,2982.780000000028,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,1093953,1093938.52,1090939.2,1090954,1090955.74,1093955.7,,,
fixation,canvas.Screen,0_13_44_0,2022-07-13T16:56:43.442Z,,,,,2,681.4000000001397,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,false,1094454,1094438.76,1093938.52,1093953,1093955.7,1094637.1,,,
stimulus,canvas.Screen,0_13_44_1,2022-07-13T16:56:44.474Z,,,,,2,830.8999999999069,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D29.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D29.png,,,,,,,,,true,j,keypress(j),0.505,0.505,false,1095485,1095468,1094438.76,1094637,1094637.1,1095488.64,,,
choice,canvas.Screen,0_13_44_2,2022-07-13T16:56:45.474Z,,,0.505,,2,1000.3600000001024,timeout,,,0.515,,0.515,,,-1,,,76,,,,,,,,,0.505,false,1096486,1096471.42,1095488.18,1095488,1095488.64,1096489,318,,
ITI,canvas.Screen,0_13_44_3,2022-07-13T16:56:45.975Z,,2256,,,2,499,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,false,1096986,1096971.58,1096471.42,1096486,1096489,1096988,,,
trial,flow.Sequence,0_13_44,2022-07-13T16:56:45.975Z,,,,,2,3015.880000000121,completion,,,0.515,,,,,,,,,,,,,,,,,0.505,false,1096986,1096971.58,1093938.52,1093953,1093955.7,1096988,,,
3rd block,flow.Loop,0_13,2022-07-13T16:56:45.975Z,,,,,,135512.44000000006,completion,,,,,,,,,,,,,,,,,,,,,,1096986,1096971.58,961458.76,961459,961459.14,1096988,,,
show amount,html.Screen,0_14,2022-07-13T16:57:17.046Z,,,,,,31050,response,,,,,,,,,,,,,,,,,Continue,click #Continue,,,,1128057,1128038,1096971.58,1096987,1096988,1128071.64,,,
fourth block,canvas.Screen,0_15,2022-07-13T16:57:18.786Z,,,,,,1705.3600000001024,response,,,,,,,,,,,,,,,,,space,keypress(Space),,,,1129796,1129777,1128038.14,1128058,1128071.64,1129797.2,,,
fixation,canvas.Screen,0_16_0_0,2022-07-13T16:57:19.275Z,,,,,2,664.3800000001211,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,true,1130287,1130271.92,1129796.86,1129797,1129797.2,1130461.58,,,
stimulus,canvas.Screen,0_16_0_1,2022-07-13T16:57:22.231Z,,,,,2,2760.4199999999255,response,,0.505,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D86.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D86.png,,,,,,,,,true,f,keypress(f),0.515,0.505,true,1133242,1133222,1130271.92,1130461,1130461.58,1133245.54,,,
choice,canvas.Screen,0_16_0_2,2022-07-13T16:57:23.226Z,,,0.505,,2,992.9199999999255,timeout,,,0.515,,0.515,,,-1,,,,-1,,,,,,,,0.505,true,1134236,1134221.92,1133245.22,1133245,1133245.54,1134238.46,317,,
ITI,canvas.Screen,0_16_0_3,2022-07-13T16:57:23.726Z,,2386,,,2,499.2399999999907,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,true,1134736,1134721.46,1134221.92,1134237,1134238.46,1134737.7,,,
trial,flow.Sequence,0_16_0,2022-07-13T16:57:23.726Z,,,,,2,4924.260000000009,completion,,,0.515,,,,,,,,,,,,,,,,,0.505,true,1134737,1134721.46,1129796.86,1129797,1129797.2,1134737.7,,,
fixation,canvas.Screen,0_16_1_0,2022-07-13T16:57:24.224Z,,,,,2,674.5200000000186,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,true,1135236,1135220.8,1134721.46,1134737,1134737.7,1135412.22,,,
stimulus,canvas.Screen,0_16_1_1,2022-07-13T16:57:25.178Z,,,,,2,751.7800000000279,response,,0.495,0.505,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D85.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D85.png,,,,,,,,,true,f,keypress(f),0.505,0.495,true,1136188,1136164,1135220.8,1135412,1135412.22,1136190.7,,,
choice,canvas.Screen,0_16_1_2,2022-07-13T16:57:26.175Z,,,0.495,,2,997.7399999999907,timeout,,,0.505,,0.505,,,1,,,,0,,,,,,,,0.495,true,1137185,1137171.16,1136190.32,1136190,1136190.7,1137188.44,318,,
ITI,canvas.Screen,0_16_1_3,2022-07-13T16:57:26.674Z,,2747,,,2,499.2399999999907,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,true,1137685,1137670.78,1137171.16,1137186,1137188.44,1137687.68,,,
trial,flow.Sequence,0_16_1,2022-07-13T16:57:26.674Z,,,,,2,2933.0800000000745,completion,,,0.505,,,,,,,,,,,,,,,,,0.495,true,1137685,1137670.78,1134721.46,1134737,1134737.7,1137687.68,,,
fixation,canvas.Screen,0_16_2_0,2022-07-13T16:57:27.175Z,,,,,6,676.3200000000652,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,1138186,1138171.84,1137670.78,1137686,1137687.68,1138364,,,
stimulus,canvas.Screen,0_16_2_1,2022-07-13T16:57:27.825Z,,,,,6,452,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D78.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D78.png,,,,,,,,,true,f,keypress(f),0.515,0.485,true,1138835,1138816,1138171.84,1138364,1138364,1138838.28,,,
